Body ID,Headline
28276,Same sex marriage right should be protected
28277,Same sex marriage right should be protected
28278,Same sex marriage right should be protected
28279,Same sex marriage right should be protected
28280,Same sex marriage right should be protected
28281,Same sex marriage right should be protected
28282,Same sex marriage right should be protected
28283,Same sex marriage right should be protected
28284,Same sex marriage right should be protected
28285,Same sex marriage right should be protected
28286,Same sex marriage right should be protected
28287,Same sex marriage right should be protected
28288,Same sex marriage right should be protected
28289,Same sex marriage right should be protected
28290,Same sex marriage right should be protected
28291,Same sex marriage right should be protected
28292,Same sex marriage right should be protected
28293,Same sex marriage right should be protected
28294,Same sex marriage right should be protected
28295,Same sex marriage right should be protected
28296,Same sex marriage right should be protected
28297,Same sex marriage right should be protected
28298,Same sex marriage right should be protected
28299,Same sex marriage right should be protected
28300,Same sex marriage right should be protected
28301,Same sex marriage right should be protected
